Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
23_48_0_48_23,-7.64,-6.6,-3.3,-2.93,3.3,1.04,0.37,10831.3,923.25021,0.653728697,-4482.952873,6.61458,6.147977065,0.653728697,0.653728697,1.342864574,10831.3,1.342864574,10831.3,16.05416092
33_48_5_48_33,-7.86,-6.93,-4.12,-3.16,2.81,0.93,0.96,7424.8,1346.837625,0.589082224,-4628.663359,2.65202,6.804070083,0.589082224,0.589082224,0.920526704,7424.8,0.920526704,7424.8,16.48955101
88_48_42_48_88,-7.79,-7.15,-3.49,-3.19,3.66,0.64,0.3,13489.3,741.3283121,0.95123787,-15319.8258,9.01487,8.992575946,0.95123787,1.21368925,1.672403414,13489.3,2.354181832,18988.4,18.26917358
52_51_5_51_52,-7.29,-6.96,-3.4,-2.66,3.56,0.33,0.74,13101.1,763.2946852,0.897752554,-5323.455835,14.56292,8.908657587,0.897752554,0.897752554,1.624274378,13101.1,1.624274378,13101.1,16.834568
71_48_0_48_71,-7.56,-6.58,-3.42,-2.95,3.16,0.98,0.47,9459,1057.194207,0.511286663,-5246.970349,6.28869,6.3744982,0.511286663,0.511286663,1.17272682,9459,1.17272682,9459,16.11078052
88_24_5_24_88,-7.75,-7.03,-3.82,-2.51,3.21,0.72,1.31,9394.5,1064.452605,0.526334886,-14968.61226,13.00307,6.036778342,0.526334886,0.526334886,1.16473011,9394.5,1.16473011,9394.5,14.53944028
28_48_23_48_28,-7.58,-6.61,-3.59,-2.81,3.02,0.97,0.78,9573.8,1044.517329,1.104469329,-5113.442339,5.48719,7.180064692,1.104469329,1.104469329,1.186959724,9573.8,1.186959724,9573.8,17.17749558
64_48_23_48_64,-7.19,-6.15,-3.11,-2.45,3.04,1.04,0.66,9230.6,1083.353195,0.759564775,-4911.259742,12.78099,6.567781505,0.759564775,0.759564775,1.144409788,9230.6,1.144409788,9230.6,16.63223163
78_3_23_3_78,-7.48,-6.51,-3.46,-2.46,3.05,0.97,1,9389.2,1065.053466,0.695832564,-4322.09512,12.34227,6.361365855,0.695832564,0.695832564,1.164073016,9389.2,1.164073016,9389.2,16.05014728
57_48_5_48_57,-7.72,-7.06,-4.21,-3.28,2.85,0.66,0.93,8020.9,1246.742884,0.702019292,-4814.820337,6.94923,7.967084378,0.702019292,0.702019292,0.994431182,8020.9,0.994431182,8020.9,16.94217169
54_48_5_48_54,-7.67,-6.75,-3.98,-2.94,2.77,0.92,1.04,7272.9,1374.967345,0.664069284,-4901.135556,1.16686,7.160854581,0.664069284,0.664069284,0.901694142,7272.9,0.901694142,7272.9,16.93829326
0_3_0_3_0,-8.1,-7.03,-3.73,-3.16,3.3,1.07,0.57,10525.7,950.0555783,0.576832698,-4104.176723,6.65391,5.166999453,0.576832698,0.576832698,1.304976286,10525.7,1.304976286,10525.7,14.83100475
88_48_23_48_88,-7.69,-6.77,-3.8,-3.07,2.97,0.92,0.73,9317.6,1073.237744,1.267600088,-15307.02938,4.99566,8.671301945,1.267600088,1.267600088,1.155196048,9317.6,1.155196048,9317.6,19.01817928
51_48_0_48_51,-7.46,-6.39,-3.12,-2.73,3.27,1.07,0.39,10422.6,959.4534953,0.68904699,-4675.695748,11.01866,6.313528959,0.68904699,0.68904699,1.292193948,10422.6,1.292193948,10422.6,16.40977588
6_48_0_48_6,-8.04,-7.08,-3.94,-3.48,3.14,0.96,0.46,10186.6,981.6818173,1.127126118,-5691.554854,3.60952,8.806196957,1.127126118,1.127126118,1.262934668,10186.6,1.262934668,10186.6,19.37412971
52_48_4_48_52,-7.47,-7.37,-3.06,-2.95,4.31,0.1,0.11,15393.3,649.633282,0.113489214,-6283.914224,13.34957,7.53809995,0.113489214,0.583681618,1.908461334,15393.3,2.687179714,21674.3,13.96866013
52_48_28_48_52,-7.55,-6.7,-3.68,-2.94,3.02,0.85,0.74,9487.8,1053.985118,1.228676031,-6160.258203,10.33619,9.361478546,1.228676031,1.228676031,1.176297444,9487.8,1.176297444,9487.8,19.67070246
62_48_5_48_62,-7.82,-6.99,-4.26,-3.33,2.73,0.83,0.93,7240.4,1381.139164,0.820277934,-5494.48701,7.73011,9.421684586,0.820277934,0.820277934,0.897664792,7240.4,0.897664792,7240.4,19.66850618
52_48_23_48_52,-7.47,-6.56,-3.6,-2.86,2.96,0.91,0.74,9127.9,1095.542239,1.164288984,-5961.967053,8.0335,9.393110381,1.164288984,1.164288984,1.131677042,9127.9,1.131677042,9127.9,19.9695595
78_48_42_48_78,-7.68,-7.06,-3.4,-3.12,3.66,0.62,0.28,13531.6,739.0109078,1.094880634,-5729.815644,10.28902,9.403614518,1.094880634,1.519121143,1.677647768,13531.6,2.309449848,18627.6,18.75007369
69_48_12_48_69,-7.37,-7.22,-3.11,-3.05,4.11,0.15,0.06,14168.5,705.7910153,0.219653775,-10526.35215,6.41471,9.288269063,0.219653775,1.058778998,1.75661063,14168.5,2.532390684,20425.8,16.591393
69_17_28_17_69,-7.43,-6.66,-3.51,-2.37,3.15,0.77,1.14,9834.6,1016.818173,0.709231248,-10557.94192,10.31032,6.396563787,0.709231248,0.709231248,1.219293708,9834.6,1.219293708,9834.6,15.24761484
69_48_17_48_69,-7.68,-7.61,-3.31,-3.23,4.3,0.07,0.08,15762.9,634.4010303,0.207656396,-10465.08452,11.93604,9.186996543,0.207656396,0.395582992,1.954284342,15762.9,2.70344589,21805.5,16.11154074
0_48_28_48_0,-8.01,-7.14,-4.11,-3.39,3.03,0.87,0.72,9688.4,1032.162173,1.31592326,-5580.355926,4.796,9.106548942,1.31592326,1.31592326,1.201167832,9688.4,1.201167832,9688.4,19.4047644
45_41_5_41_45,-7.17,-7.11,-2.87,-2.43,4.24,0.06,0.44,15787.2,633.4245465,0.109212832,-4686.231103,7.9222,5.44022567,0.109212832,0.109212832,1.957297056,15787.2,1.957297056,15787.2,10.90968725
3_48_28_48_3,-7.66,-6.82,-3.81,-3.02,3.01,0.84,0.79,9702.5,1030.6622,1.293132436,-5853.350718,8.08964,8.506173545,1.293132436,1.293132436,1.20291595,9702.5,1.20291595,9702.5,18.45039747
78_61_28_61_78,-7.99,-7.39,-2.66,-2.47,4.73,0.6,0.19,20392.4,490.3787686,0.600356208,-4107.665267,8.46284,4.949035749,0.600356208,0.600356208,2.528249752,20392.4,2.528249752,20392.4,12.53101873
90_50_5_50_90,-7.05,-6.75,-3.63,-3.08,3.12,0.3,0.55,7640.6,1308.797738,0.214499704,-3970.29156,6.38436,6.717862937,0.214499704,0.214499704,0.947281588,7640.6,0.947281588,7640.6,13.69019377
90_20_5_20_90,-7.13,-6.23,-3.69,-2.37,2.54,0.9,1.32,5991.3,1669.086843,0.684818723,-5170.718055,8.99885,7.849797128,0.684818723,0.684818723,0.742801374,5991.3,0.742801374,5991.3,17.80186715
78_48_30_48_78,-7.73,-7.07,-3.43,-3.25,3.64,0.66,0.18,13248,754.8309179,0.744330218,-5852.306179,10.31048,9.534938871,0.744330218,1.292252722,1.64248704,13248,2.422544404,19539.8,19.10110733
90_5_5_5_90,-6.79,-6.49,-3.77,-2.63,2.72,0.3,1.14,7453.2,1341.705576,0.595264952,-9337.225077,8.67935,9.957264713,0.595264952,0.595264952,0.924047736,7453.2,0.924047736,7453.2,18.15085001
78_30_5_30_78,-6.65,-6.35,-3.75,-2.66,2.6,0.3,1.09,6611.6,1512.493194,0.55447949,-7895.900171,10.64569,10.14853703,0.55447949,0.55447949,0.819706168,6611.6,0.819706168,6611.6,18.414232
90_6_5_6_90,-6.95,-6.76,-3.14,-2.38,3.62,0.19,0.76,13794,724.9528781,0.515760621,-4778.625387,10.009,9.389318943,0.515760621,0.515760621,1.71018012,13794,1.71018012,13794,16.90073869
90_48_30_48_90,-7.64,-6.98,-3.34,-3.17,3.64,0.66,0.17,13230.2,755.8464725,0.79934934,-5455.757391,6.41588,9.187019928,0.79934934,1.607148158,1.640280196,13230.2,2.460122742,19842.9,18.62202294
78_5_30_5_78,-6.93,-6.68,-2.91,-2.74,3.77,0.25,0.17,16368.4,610.9332617,1.449556147,-9684.828769,4.88721,9.347408103,1.449556147,1.713269026,2.029354232,16368.4,2.612618142,21072.9,17.09832746
32_11_5_11_32,-6.5,-6.02,-3.29,-1.71,2.73,0.48,1.58,7072.2,1413.987161,0.518481992,-6020.225021,8.01105,6.296607909,0.518481992,0.518481992,0.876811356,7072.2,0.876811356,7072.2,13.87602559
90_15_5_15_90,-7.47,-6.62,-3.84,-2.55,2.78,0.85,1.29,7481.4,1336.648221,0.808423596,-5777.780135,11.20494,8.22912203,0.808423596,0.808423596,0.927543972,7481.4,0.927543972,7481.4,18.11144754
90_48_38_48_90,-7.67,-7.12,-3.42,-3.11,3.7,0.55,0.31,13628.4,733.7618503,0.998841585,-5167.006448,8.85746,9.105740658,0.998841585,0.998841585,1.689649032,13628.4,1.689649032,13628.4,18.04205139
66_48_5_48_66,-7.37,-6.53,-3.76,-2.81,2.77,0.84,0.95,7260.9,1377.239736,0.601589059,-4630.685615,4.95374,7.263999034,0.601589059,0.601589059,0.900206382,7260.9,0.900206382,7260.9,16.73992317
78_1_28_1_78,-7.32,-6.48,-3.43,-2.58,3.05,0.84,0.85,9737,1027.010373,1.1962759,-5394.627515,8.1353,7.501997173,1.1962759,1.1962759,1.20719326,9737,1.20719326,9737,17.06764661
90_15_31_15_90,-7.41,-6.79,-2.75,-2.55,4.04,0.62,0.2,17730.7,563.9935254,2.244933203,-5542.375023,10.4028,7.161195088,2.244933203,2.244933203,2.198252186,17730.7,2.198252186,17730.7,15.66226214
78_48_31_48_78,-7.69,-7.1,-3.34,-3.18,3.76,0.59,0.16,13739,727.8550113,0.758947363,-5665.846702,12.56416,9.490080482,0.758947363,1.916801218,1.70336122,13739,2.42473885,19557.5,18.74148733
90_11_0_11_90,-6.82,-6.33,-2.94,-2.63,3.39,0.49,0.31,12101.7,826.330185,1.270648615,-6149.17847,8.32369,9.467928717,1.270648615,1.270648615,1.500368766,12101.7,1.500368766,12101.7,18.28548435
78_20_5_20_78,-7.28,-6.4,-3.82,-2.59,2.58,0.88,1.23,6382.4,1566.808724,0.836255477,-5567.272544,8.88603,7.96228302,0.836255477,0.836255477,0.791289952,6382.4,0.791289952,6382.4,17.87166022
78_5_5_5_78,-6.82,-6.51,-3.84,-2.78,2.67,0.31,1.06,7098.5,1408.748327,0.603942197,-9733.76958,7.75421,10.19196347,0.603942197,0.603942197,0.88007203,7098.5,0.88007203,7098.5,18.51658019
78_19_5_19_78,-7.35,-6.8,-3.8,-2.75,3,0.55,1.05,9155.1,1092.287359,0.861980047,-5532.850433,5.61301,8.494600399,0.861980047,0.861980047,1.135049298,9155.1,1.135049298,9155.1,17.20051125
90_60_28_60_90,-7.75,-7.33,-2.96,-2.58,4.37,0.42,0.38,17500.4,571.4155105,0.596320616,-3927.586784,6.11981,6.325295247,0.596320616,0.596320616,2.169699592,17500.4,2.169699592,17500.4,13.66022806
90_30_5_30_90,-6.59,-6.31,-3.68,-2.52,2.63,0.28,1.16,6964.4,1435.873873,0.58267911,-7499.351475,3.52162,10.10931225,0.58267911,0.58267911,0.863446312,6964.4,0.863446312,6964.4,18.27511946
90_48_35_48_90,-7.6,-7.51,-3.22,-3.17,4.29,0.09,0.05,15594.3,641.2599475,0.184490213,-4923.690939,7.95165,7.874850284,0.184490213,0.881679943,1.933381314,15594.3,2.725997852,21987.4,14.38981534
90_11_5_11_90,-6.8,-6.41,-3.67,-2.52,2.74,0.39,1.15,7586.8,1318.078768,0.763697762,-6216.380569,5.89797,9.89719374,0.763697762,0.763697762,0.940611464,7586.8,0.940611464,7586.8,18.45108228
52_48_30_48_52,-7.6,-6.92,-3.27,-3.09,3.65,0.68,0.18,13308.7,751.3881897,0.83905401,-6097.258001,4.40606,8.704851954,0.83905401,1.870635022,1.650012626,13308.7,2.451654908,19774.6,18.04317764
90_52_5_52_90,-7.69,-6.66,-3.87,-2.43,2.79,1.03,1.44,7271.2,1375.288811,0.622084852,-4939.967886,7.82803,6.619413298,0.622084852,0.622084852,0.901483376,7271.2,0.901483376,7271.2,16.66077861
90_18_28_18_90,-7.43,-6.85,-2.7,-2.33,4.15,0.58,0.37,16848.7,593.5176008,0.988568077,-3948.268184,9.31141,7.163155803,0.988568077,0.988568077,2.088901826,16848.7,2.088901826,16848.7,15.49476204
92_48_0_48_92,-7.54,-6.48,-3.27,-2.89,3.21,1.06,0.38,10073.9,992.6642115,0.785859032,-5305.365465,2.97224,6.004433619,0.785859032,0.785859032,1.248962122,10073.9,1.248962122,10073.9,15.9416016
77_48_5_48_77,-7.64,-6.63,-3.81,-2.86,2.82,1.01,0.95,7197.4,1389.390613,0.499947562,-4360.207884,6.05006,6.649691954,0.499947562,0.499947562,0.892333652,7197.4,0.892333652,7197.4,16.61737232
95_48_0_48_95,-7.05,-6.13,-2.97,-2.63,3.16,0.92,0.34,9775.1,1023.007437,0.682186495,-9247.927477,2.28716,6.587054542,0.682186495,0.682186495,1.211916898,9775.1,1.211916898,9775.1,16.14817061
90_26_5_26_90,-7.79,-6.98,-3.79,-2.44,3.19,0.81,1.35,9918.8,1008.186474,0.725636441,-3959.541921,8.08978,7.250396489,0.725636441,0.725636441,1.229732824,9918.8,1.229732824,9918.8,16.59354247
96_48_0_48_96,-7.6,-6.68,-3.52,-3.07,3.16,0.92,0.45,10263.1,974.3644708,1.144839854,-5850.608693,8.70668,8.52397316,1.144839854,1.144839854,1.272419138,10263.1,1.272419138,10263.1,18.81530754
78_41_23_41_78,-7.28,-6.8,-2.5,-2.13,4.3,0.48,0.37,17551.4,569.7551192,0.106513327,-4898.543665,4.75303,5.004137999,0.106513327,0.106513327,2.176022572,17551.4,2.176022572,17551.4,12.09629453
45_49_28_49_45,-7.5,-7.28,-2.65,-2.32,4.63,0.22,0.33,18877.7,529.7255492,0.301284241,-4107.675351,2.7862,5.477371711,0.301284241,0.301284241,2.340457246,18877.7,2.340457246,18877.7,11.64163735
52_48_38_48_52,-7.66,-7.1,-3.37,-3.05,3.73,0.56,0.32,13827.3,723.2069891,0.923815226,-5808.509386,14.40149,8.964204167,0.923815226,0.923815226,1.714308654,13827.3,1.714308654,13827.3,17.88970564
78_48_13_48_78,-7.65,-7.01,-3.36,-3.11,3.65,0.64,0.25,13187.9,758.2708392,0.809261565,-5426.292238,7.39234,9.504288919,0.809261565,1.475247861,1.635035842,13187.9,2.39076833,19283.5,18.97380234
90_48_34_48_90,-7.6,-7.05,-3.24,-3.1,3.81,0.55,0.14,14298.4,699.3789515,0.866057365,-6399.619819,8.2383,9.860789198,0.866057365,1.477278475,1.772715632,14298.4,2.362029766,19051.7,19.08175323
78_29_0_29_78,-7.5,-6.63,-3.27,-2.8,3.36,0.87,0.47,11870.8,842.4032079,1.414717732,-7151.211289,4.81494,7.647689836,1.414717732,1.414717732,1.471741784,11870.8,1.471741784,11870.8,17.39591541
45_50_5_50_45,-7.13,-6.87,-3.63,-3.14,3.24,0.26,0.49,8719.1,1146.907364,0.33961258,-3970.297062,7.41766,7.114143515,0.33961258,0.33961258,1.080994018,8719.1,1.080994018,8719.1,14.06567212
99_48_0_48_99,-7.75,-6.8,-3.66,-3.19,3.14,0.95,0.47,10132.9,986.8843076,1.069069952,-10277.32533,4.61957,8.650136062,1.069069952,1.069069952,1.256276942,10132.9,1.256276942,10132.9,19.11668386
20_48_0_48_20,-7.57,-6.58,-3.4,-2.97,3.18,0.99,0.43,10247.3,975.8668137,0.862483377,-5287.639892,11.97291,8.33137366,0.862483377,0.862483377,1.270460254,10247.3,1.270460254,10247.3,18.84794803
90_48_22_48_90,-7.45,-6.78,-3.18,-2.98,3.6,0.67,0.2,12591.1,794.2117845,0.773074357,-4892.78949,2.95824,9.300287897,0.773074357,1.87466027,1.561044578,12591.1,2.362674462,19056.9,18.82054294
78_25_0_25_78,-7.74,-6.73,-3.38,-2.79,3.35,1.01,0.59,11872.9,842.2542092,1.473664823,-5158.733768,5.45455,7.186024708,1.473664823,1.473664823,1.472002142,11872.9,1.472002142,11872.9,17.35590253
90_32_30_32_90,-7.04,-6.36,-3.71,-3.02,2.65,0.68,0.69,7216.4,1385.732498,0.93684397,-5151.354904,9.07144,5.735794226,0.93684397,0.93684397,0.894689272,7216.4,0.894689272,7216.4,13.95478515
64_48_5_48_64,-7.51,-6.52,-3.73,-2.75,2.79,0.99,0.98,6921.5,1444.773532,0.478422535,-5095.500782,9.00725,6.855586285,0.478422535,0.478422535,0.85812757,6921.5,0.85812757,6921.5,16.81578882
24_48_5_48_24,-7.82,-6.94,-4.16,-3.18,2.78,0.88,0.98,7655.2,1306.301599,0.840334661,-6116.743688,10.169,8.931334821,0.840334661,0.840334661,0.949091696,7655.2,0.949091696,7655.2,19.20604455
54_48_30_48_54,-7.56,-6.85,-3.11,-2.95,3.74,0.71,0.16,13722.8,728.7142566,0.740320888,-4852.18707,6.61016,6.375981153,0.740320888,2.245684993,1.701352744,13722.8,2.649365814,21369.3,14.96397255
78_12_28_12_78,-7.98,-6.95,-3.7,-2.62,3.25,1.03,1.08,11906.3,839.891486,1.284061075,-3497.841882,4.42618,7.098452266,1.284061075,1.284061075,1.476143074,11906.3,1.476143074,11906.3,17.32041527
20_48_28_48_20,-7.54,-6.67,-3.65,-2.91,3.02,0.87,0.74,9419.6,1061.616205,1.042142731,-5368.925391,15.86484,8.88156567,1.042142731,1.042142731,1.167842008,9419.6,1.167842008,9419.6,19.09496243
20_48_30_48_20,-7.61,-6.94,-3.25,-3.1,3.69,0.67,0.15,13318.1,750.8578551,0.698139616,-5305.925625,8.18365,8.615732935,0.698139616,1.950122734,1.651178038,13318.1,2.518194974,20311.3,17.87791075
11_48_23_48_11,-7.26,-6.28,-3.24,-2.53,3.04,0.98,0.71,9126.6,1095.698289,0.694784187,-4775.761867,11.75359,6.10830521,0.694784187,0.694784187,1.131515868,9126.6,1.131515868,9126.6,15.74423278
78_48_8_48_78,-7.62,-6.96,-3.34,-3.11,3.62,0.66,0.23,12998.4,769.3254554,0.923573463,-5210.80091,5.50276,9.098096824,0.923573463,1.644334174,1.611541632,12998.4,2.341263116,18884.2,18.49957583
69_24_28_24_69,-7.45,-6.73,-3.28,-2.27,3.45,0.72,1.01,11906.3,839.891486,1.059539606,-10784.34539,4.96071,6.24115936,1.059539606,1.059539606,1.476143074,11906.3,1.476143074,11906.3,14.82087294
69_29_5_29_69,-7.5,-6.69,-3.91,-2.64,2.78,0.81,1.27,7247.2,1379.84325,0.6485666,-12610.09782,6.69874,7.724320401,0.6485666,0.673390465,0.898507856,7247.2,2.296283172,18521.4,17.24613569
52_48_7_48_52,-7.58,-6.92,-3.29,-2.99,3.63,0.66,0.3,13255.5,754.4038324,1.057302074,-5792.517497,13.93425,8.822021552,1.057302074,1.207041036,1.64341689,13255.5,2.253014152,18172.4,18.11942018
18_48_28_48_18,-7.5,-6.62,-3.58,-2.87,3.04,0.88,0.71,9538.7,1048.360888,1.127812782,-5518.751215,6.97446,9.06671042,1.127812782,1.127812782,1.182608026,9538.7,1.182608026,9538.7,19.39245675
58_48_5_48_58,-7.89,-6.88,-4.05,-3.08,2.83,1.01,0.97,7527.7,1328.42701,0.618884462,-4726.563613,0.84992,6.525147459,0.618884462,0.618884462,0.933284246,7527.7,0.933284246,7527.7,16.44587455
45_53_5_53_45,-7.13,-6.31,-3.82,-2.6,2.49,0.82,1.22,5648.1,1770.506896,0.635720583,-5210.418217,13.93435,7.619901102,0.635720583,0.85397534,0.700251438,5648.1,2.073329938,16723.1,17.14490032
88_36_0_36_88,-7.04,-6.63,-2.59,-2.51,4.04,0.41,0.08,16291.6,613.8132535,0.36346931,-14697.97267,4.85058,8.024401961,0.36346931,0.402732243,2.019832568,16291.6,2.499647566,20161.7,15.957348
45_48_22_48_45,-7.45,-6.77,-3.19,-2.98,3.58,0.68,0.21,12495.1,800.313723,0.742800581,-4892.786998,8.45315,9.267759282,0.742800581,1.905640063,1.549142498,12495.1,2.363728292,19065.4,18.81830103
19_48_5_48_19,-7.78,-6.92,-4.17,-3.19,2.75,0.86,0.98,7283.1,1373.041699,0.781831214,-6758.212466,6.08209,9.110253036,0.781831214,0.781831214,0.902958738,7283.1,0.902958738,7283.1,19.36731493
51_48_5_48_51,-7.58,-6.57,-3.78,-2.83,2.79,1.01,0.95,7014.1,1425.699662,0.504589892,-4742.91073,13.39732,6.500187904,0.504589892,0.504589892,0.869608118,7014.1,0.869608118,7014.1,16.41150525
20_25_28_25_20,-7.53,-6.58,-3.39,-2.22,3.19,0.95,1.17,10713.8,933.3756464,1.139472262,-4693.615952,9.36745,6.410592007,1.139472262,1.139472262,1.328296924,10713.8,1.328296924,10713.8,16.0328317
18_56_14_56_18,-7.36,-6.68,-2.59,-2.41,4.09,0.68,0.18,17892.3,558.8996384,2.206154171,-6464.93364,8.42185,6.485046278,2.206154171,2.206154171,2.218287354,17892.3,2.218287354,17892.3,14.98650523
20_30_8_30_20,-6.47,-6.23,-2.4,-2.19,3.83,0.24,0.21,15912.5,628.4367636,0.960538997,-6659.051495,1.94744,8.152805827,0.960538997,0.960538997,1.97283175,15912.5,1.97283175,15912.5,15.41081013
20_47_32_47_20,-6.53,-6.06,-3.14,-2.65,2.92,0.47,0.49,10553.9,947.5170316,1.731052904,-4144.855731,7.37669,6.737130283,1.731052904,1.731052904,1.308472522,10553.9,1.308472522,10553.9,14.4400749
78_47_14_47_78,-6.88,-6.11,-3.73,-2.9,2.38,0.77,0.83,6878.3,1453.847608,1.073636811,-5178.181905,12.65856,7.213869757,1.073636811,1.073636811,0.852771634,6878.3,0.852771634,6878.3,16.37304516
78_22_14_22_78,-6.63,-6.36,-2.72,-2.59,3.64,0.27,0.13,14082.4,710.1062319,0.711085655,-5633.472589,5.62505,7.919350876,0.711085655,0.737940695,1.745935952,14082.4,2.590834856,20897.2,15.21699266
18_21_10_21_18,-7.37,-6.68,-2.62,-2.02,4.06,0.69,0.6,16366.1,611.0191188,0.903863944,-4529.498753,7.9536,5.699759256,0.903863944,0.903863944,2.029069078,16366.1,2.029069078,16366.1,13.947715
18_47_14_47_18,-6.64,-5.87,-3.45,-2.65,2.42,0.77,0.8,7697.2,1299.173726,1.746920031,-4781.643864,4.84163,6.793194172,1.746920031,1.746920031,0.954298856,7697.2,0.954298856,7697.2,15.79377488
18_25_7_25_18,-7.59,-6.81,-2.85,-2.3,3.96,0.78,0.55,16344.8,611.8153786,1.911489669,-4475.700405,2.34284,6.17670078,1.911489669,1.911489669,2.026428304,16344.8,2.026428304,16344.8,14.98741348
18_15_8_15_18,-7.23,-6.58,-2.51,-2.28,4.07,0.65,0.23,17691.5,565.2431959,2.153337839,-5087.315242,1.94624,6.887691886,2.153337839,2.153337839,2.19339217,17691.5,2.19339217,17691.5,15.41329823
18_54_28_54_18,-7,-6.09,-3.25,-2.2,2.84,0.91,1.05,8275.2,1208.430008,1.041315385,-5231.217972,2.84065,6.988743654,1.041315385,1.041315385,1.025959296,8275.2,1.025959296,8275.2,16.65874651
78_25_8_25_78,-7.64,-6.94,-2.91,-2.57,4.03,0.7,0.34,17362.3,575.9605582,2.456400918,-4535.494451,7.28874,6.817456029,2.456400918,2.456400918,2.152577954,17362.3,2.152577954,17362.3,15.52933345
18_25_14_25_18,-7.59,-6.76,-2.59,-2.32,4.17,0.83,0.27,18090.3,552.7824304,2.104756413,-4472.457407,0.85598,6.028214058,2.104756413,2.104756413,2.242835394,18090.3,2.242835394,18090.3,14.99569726
18_15_14_15_18,-7.33,-6.61,-2.52,-2.33,4.09,0.72,0.19,18066.2,553.5198326,2.552530016,-5420.840235,7.89804,6.69161781,2.552530016,2.552530016,2.239847476,18066.2,2.239847476,18066.2,15.44115423
20_54_28_54_20,-7.03,-6.14,-3.3,-2.18,2.84,0.89,1.12,8435.6,1185.452131,1.167077674,-5081.393429,7.08266,6.932587233,1.167077674,1.167077674,1.045845688,8435.6,1.045845688,8435.6,16.49631912
88_21_7_21_88,-7.58,-7.04,-2.83,-2.31,4.21,0.54,0.52,17493.3,571.6474307,1.126299304,-14432.96671,15.12414,5.38107741,1.126299304,1.126299304,2.168819334,17493.3,2.168819334,17493.3,12.8706401
78_11_13_11_78,-6.81,-6.56,-2.71,-2.57,3.85,0.25,0.14,16023.6,624.0794828,0.957863049,-6137.958726,5.98084,8.799143581,0.957863049,1.342004045,1.986605928,16023.6,2.685047258,21657.1,16.34336721
18_15_7_15_18,-7.32,-6.64,-2.77,-2.32,3.87,0.68,0.45,15891.4,629.2711781,2.259807748,-5424.085042,8.56817,6.659023539,2.259807748,2.259807748,1.970215772,15891.4,1.970215772,15891.4,15.22607192
2_47_30_47_2,-6,-5.32,-2.45,-1.92,2.87,0.68,0.53,10621.9,941.4511528,1.615237367,-4650.8414,5.29608,4.561902987,1.615237367,1.615237367,1.316903162,10621.9,1.316903162,10621.9,12.33833692
78_25_19_25_78,-7.76,-7.55,-3.14,-3.03,4.41,0.21,0.11,20588.6,485.7056818,1.002514975,-4609.366636,11.14443,6.916451104,1.002514975,1.753681183,2.552574628,20588.6,2.66966134,21533,13.58069967
18_30_19_30_18,-6.74,-6.66,-2.62,-2.55,4.04,0.08,0.07,16471.1,607.1239929,0.345069265,-6882.770939,10.47708,9.684327209,0.345069265,0.345069265,2.042086978,16471.1,2.042086978,16471.1,16.83891507
18_15_40_15_18,-7.21,-6.48,-2.67,-2.28,3.81,0.73,0.39,15472.9,646.2912576,2.123014691,-7411.349901,1.90119,6.709424459,2.123014691,2.123014691,1.918330142,15472.9,1.918330142,15472.9,15.50822398
20_11_13_11_20,-6.62,-6.35,-2.42,-2.23,3.93,0.27,0.19,16910.5,591.3485704,1.172010859,-5591.572463,8.46647,8.141388318,1.172010859,1.311711094,2.09656379,16910.5,2.735569108,22064.6,15.52273822
18_30_8_30_18,-6.45,-6.26,-2.43,-2.21,3.83,0.19,0.22,15647.5,639.0797252,0.771367257,-6808.884526,7.1512,8.800908865,0.771367257,0.771367257,1.93997705,15647.5,1.93997705,15647.5,16.09049801
20_19_28_19_20,-7.03,-6.48,-3.2,-2.3,3.28,0.55,0.9,11420.1,875.6490749,1.105750708,-5000.517808,7.89997,7.588900305,1.105750708,1.105750708,1.415863998,11420.1,1.415863998,11420.1,15.95336222
18_25_28_25_18,-7.5,-6.5,-3.3,-2.25,3.2,1,1.05,10599.7,943.4229271,0.99798944,-4843.439758,6.76865,6.838655991,0.99798944,0.99798944,1.314150806,10599.7,1.314150806,10599.7,16.8350258
18_15_28_15_18,-7.3,-6.42,-3.3,-2.31,3.12,0.88,0.99,10083.8,991.6896408,1.093731235,-5791.823649,9.14072,7.347615403,1.093731235,1.093731235,1.250189524,10083.8,1.250189524,10083.8,17.02526291
18_54_19_54_18,-7.02,-6.99,-2.7,-2.57,4.29,0.03,0.13,18268.4,547.393313,1.533408187,-4600.58895,12.71575,7.387595559,1.533408187,1.533408187,2.264916232,18268.4,2.264916232,18268.4,13.46356559
68_15_7_15_68,-6.86,-6.18,-2.27,-1.42,3.91,0.68,0.85,15927.3,627.8528062,1.425693639,-5039.477157,9.82558,4.084555264,1.425693639,1.425693639,1.974666654,15927.3,1.974666654,15927.3,11.6810291
