,SMILES,new name,old name,homo,lumo,bandgap,
812,c1sc(c2c1cccc2F),812,587,-5.703560729,-1.708766136,3.994794594,
813,c1[nH]c(c(c1)C(=O)C)C=C,813,368,-5.853958054,-1.445332717,4.408625337,
814,c(s1)c2C(NCC)OC(O)c2c1,814,847,-6.343490871,-0.870764322,5.47272655,
815,c1oc2cc(sc2c1)C=C,815,275,-5.655587057,-1.423400341,4.232186717,
816,c1oc(cc1OC)C=C,816,417,-5.51830562,-0.951119542,4.567186078,
817,c1sc(c2c1c(C=C)ccc2)C=C,817,278,-5.349731089,-2.062187605,3.287543485,
818,c1oc(nn1),818,487,-7.821939844,-0.744857243,7.077082601,
819,c1sc(c(c1)OC),819,4u,-5.934503754,-0.26993694,5.664566814,duplicate
820,c1sc(c2c1c(C(=O)OC)ccc2)C=C,820,933,-5.497543333,-2.293511589,3.204031744,
821,c1oc2cc(oc2c1),821,945,-5.826392921,-0.384823407,5.441569514,
822,c1c(OCC)c(cc(c1)OCC),822,843,-5.428208724,-0.204384713,5.223824011,
823,c1sccc1NC=C,823,566,-5.152775084,-0.37878248,4.773992605,
824,c1c(OCC)c(OCC)c(OCC)cc1C=C,824,62,-5.546224501,-0.873811997,4.672412504,
825,c1sc(c2c1cc(S)cc2),825,258,-5.478250461,-1.649227625,3.829022836,
826,c1sc(c2c1c(C(=O)O)ccc2O)C=C,826,861,-5.700839591,-2.422983359,3.277856232,
827,C=Cc1csc(c1),827,994,-6.121772506,-0.84853262,5.273239886,
828,c1sc(c2c1C[C@H](C#N)[C@@H](OC)C2),828,565,-6.430567304,-0.607031578,5.823535726,
829,c1sc(c(c1O)S)C=C,829,605,-5.843209557,-1.543402549,4.299807009,
830,c1[nH]c2[nH]c(nc2n1)C=C,830,251,-5.414194861,-0.892669487,4.521525374,
831,c1cc2c(C=C/C/2=C\2/C=Cc3c2cccc3)c(c1),831,27,-5.877550325,-2.803589002,3.073961324,
832,c1sc(c2c1[C@H](C(=O)OC)CCC2)C=C,832,7,-5.78982082,-1.17996729,4.60985353,7
833,n1c(C)c2c(c1=O)c(C)n(c2=O),833,790,-6.73049119,-2.126896278,4.603594911,
834,c(cc1)c2cC(C)cc2c1,834,326,-5.145564067,-1.894810375,3.250753692,
835,c1scc2c1C=C(S2(=O)=O),835,542,-7.009190195,-1.969151879,5.040038316,
836,C=C=C1CC2=C(C1)C(=CC2)C=C,836,791,-5.620130623,-1.034413591,4.585717031,
837,c1sc(c2c1ncnc2)C=C,837,588,-6.109826708,-2.578550847,3.531275861,
838,C#CC#C,838,92,-7.300923454,-0.925377571,6.375545883,
839,C1C(=O)O[C@H]2[C@@H]1CC[C@H]1[C@@H]2OC(=O)C1C=C,839,412,-7.450885397,-0.435082836,7.015802562,
840,Nc1sc(c2c1nccn2)C=C,840,467,-4.96703017,-2.210598499,2.756431671,
841,c1c2c(cccc2)c(s1),841,409,-5.596456718,-1.588845562,4.007611156,
842,c1c(C(=O)C(F)(F)F)scc1,842,334,-7.381686845,-2.561326041,4.820360805,
843,c1sc(c2c1CCC2)C=C,843,821,-5.781847884,-1.111911616,4.669936268,
844,c1scc2c1[C@@H](CCC2)N,844,534,-6.05564884,-0.36817004,5.687478801,
845,c1sc(c2c1c(N(=O)=O)ccc2N),845,103,-5.685220256,-2.288069312,3.397150944,
846,c1sc(c2c1sc(N(=O)=O)c2),846,976,-6.4312748,-2.889713035,3.541561764,
847,C1=C([CH]S1)C(=C),847,871,-5.704377071,-0.921676823,4.782700248,
848,c1sc(c2c1CCCC2)C=C,848,457,-5.730989805,-1.088237711,4.642752094,
849,c1cnc(c2c1nccn2),849,146,-7.046551427,-2.552700032,4.493851395,
850,c1c(CC)sc(c1)C=C,850,644,-5.742146473,-1.170715419,4.571431054,
851,c1sc(c2c1cc(C=C)c(C)c2)C=C,851,3,-5.261266877,-1.922946947,3.338319929,3
852,c1sc(c2c1C(=O)CC2=O),852,175,-6.964726792,-2.270028164,4.694698629,
853,c1sc(c2c1ccc(F)c2),853,617,-5.737194001,-1.747868896,3.989325105,
854,c1csc2c1n(CC)c1c2scc1C=C,854,567,-5.288423839,-1.05501261,4.233411229,
855,c1sc(c2c1nc(CCO)c(CN)n2),855,451,-6.312143356,-2.2471706,4.064972756,
856,C1=C(N(=O)=O)C=C/C/1=C\1/C=CC(N(=O)=O)=C1C=C,856,174,-6.958631442,-4.488028159,2.470603283,
857,c1sc(cc1)C#CC=C,857,819,-5.891564189,-1.652166455,4.239397734,
858,c1oc2cc(oc2c1)C=C,858,814,-5.52695884,-1.242009248,4.284949592,
859,c1c2nc(CC)c(CC)nc2c(s1),859,722,-6.159514697,-2.146243573,4.013271124,
860,c1c2c(=O)sc(=O)c2c(c2c1c(=O)oc2=O),860,177,-8.246682353,-4.053788876,4.192893477,
861,C1=C(Cc2cscc2C1),861,829,-6.238318868,-0.413340939,5.824977929,
862,c1scc(n1),862,907,-7.032347084,-0.922275473,6.110071611,
863,c1csc2c1cc1c(ccs1)c2C=C,863,519,-5.512482383,-1.586423748,3.926058635,
864,c1sc(c2c1[C@H](C)CCC2),864,207,-6.149337639,-0.354836461,5.794501178,
865,c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2),865,466,-6.537480835,-1.737909529,4.799571307,
866,C1=c2ccccc2=C(C1=C),866,73,-5.143142254,-2.698743535,2.444398719,
867,c1sc(c2c1CCC[C@H]2C=O),867,838,-6.264713912,-0.814654446,5.450059466,
868,C1=C(c2c3c(cccc13)ccc2),868,853,-6.064029947,-2.181536739,3.882493208,
869,c1n(CC)c(cc1),869,387,-5.67175062,0.895200145,6.566950766,
870,c1scc2c1C(=C[S@@]2[O]),870,429,-6.209610857,-1.711650542,4.497960315,
871,c1scc(N(O)O)c1N(O)OC=C,871,786,-6.032110992,-0.626787043,5.405323949,
872,c1cnc2c1c(=S)c1c2ncc1C=C,872,331,-6.227924119,-3.971283957,2.256640162,
873,c1c(c2c(s1)[C@H]1[C@H](C2(CC)CC)CCS1),873,59,-5.764432598,-0.474784246,5.289648351,
874,c1c([CH2])c(c2c1ccsc2)C=C,874,547,-4.884253137,-1.553280281,3.330972855,
875,c1sc(c2c1cc(C(=O)OC)s2)C=C,875,223,-5.667206319,-2.083466908,3.583739411,
876,c1sc(c2c1SCCS2),876,36u,-5.667668912,-0.578813371,5.088855541,duplicate
877,C1=CC2=C(C1)C=C(C2)C=C,877,572,-5.045045211,-1.452734214,3.592310997,
878,c1sc(c2c1C[C@H](C(=O)C(F)(F)F)CC2),878,851,-6.38452564,-1.745936888,4.638588753,
879,c1c2cscc2c(nn1),879,124,-6.32302791,-2.360016214,3.963011696,
880,c1c(oc2cscc2s1)C=C,880,641,-5.238055565,-1.057788171,4.180267394,
881,c1sc(C=O)c(c1),881,464,-7.060973461,-2.061616166,4.999357296,
882,c1sc(c2c1[C@H](C(=O)C)CCC2)C=C,882,396,-5.904407962,-1.320350825,4.584057137,
883,c1c2cS(F)cc2ccc1C=C,883,247,-5.931347234,-2.740404166,3.190943068,
884,c1cc(cc2c1ccc1c2cccc1),884,332,-5.989987768,-1.283588244,4.706399524,
885,c1scc2c1C(=[S@@](OC)C(=C2)OC),885,133,-5.408235567,-1.466475963,3.941759604,
886,c1c2C(=O)OCc2ccc1C=C,886,36,-6.692041503,-1.60511797,5.086923533,
887,c1sc2c(c1)oc1c2sc(c1)C=C,887,311,-5.456263662,-1.655676723,3.800586939,
888,c1sc(c2c1[nH]c(N(=O)=O)c2)C=C,888,44,-5.782990762,-2.840269949,2.942720813,
889,c1ccc2c(c1)oc1c2ccc(c1),889,373,-6.258536927,-1.231668922,5.026868006,
890,c1sc(c2c1cc(F)c(F)c2),890,19,-5.897958864,-1.853612338,4.044346526,19
891,c1sc(c2c1C[C@H](S)[C@@H](O)C2)C=C,891,981,-6.050152141,-1.410638201,4.63951394,
892,c1oc(cc1OC),892,442,-5.7680245,0.265202159,6.033226659,
893,c1sc(c2c1c(N(=O)=O)ccc2),893,599,-6.286238117,-2.838283518,3.4479546,
894,c1sc(c(c1C=C)OC),894,839,-5.89414927,-0.980807163,4.913342107,
895,c1sccc1N(CC)C=C,895,316,-5.143550425,-0.373612317,4.769938108,
896,c1c(CC)c(ccc1),896,323,-6.663959353,-0.207786136,6.456173217,
897,c1oc2c(c1)C(=O)c1c2oc(c1)C=C,897,342,-5.546360558,-2.58037401,2.965986548,
898,c1c2c(OCC)c3c(c(c2sc1)OCC)cc(s3)C=C,898,91,-5.151822686,-1.606614596,3.54520809,duplicate
899,c1scc2c1C=C(C2),899,592,-5.889795449,-0.717455378,5.17234007,
900,c(s1)c2c(=O)N(CC)c(=O)c2c1C=C,900,512,-6.623931406,-2.220775557,4.403155849,
901,c1scc2c1c(c(cc2)N)C=C,901,822,-5.028881648,-1.506558333,3.522323315,
902,c1c2cccc(c2cs1)C=C,902,382,-5.491774519,-1.800278024,3.691496495,duplicate
903,c(s1)cc(c(=C(CN)(CN))2)c1c(s3)c2cc3,903,629,-5.261076397,-1.770563191,3.490513206,
904,c1c(OCC)cc(OCC)c(c1),904,185,-5.78255538,0.055728917,5.838284297,
905,c1sc(c(c1)C(=O)C)C=C,905,448,-6.248523138,-2.031819699,4.216703439,
906,C1=CC=C(S1(=O)=O),906,575,-7.404816523,-2.613490266,4.791326257,
907,N1C(=O)C(c2c1cc(cc2)C)C1C(=O)N(c2c1ccc(C)c2),907,455,-5.840542842,-0.710598109,5.129944732,
908,C1=[S]C(=O)C2=C1C(=O)[S]=C2C=C,908,879,-6.436118426,-3.342020678,3.094097748,
909,N1c2cscc2N(CC(=O)C1),909,780,-5.314465134,-0.807389006,4.507076129,
910,c1oc(c(c1)N(=O)=O)C=C,910,362,-6.753811347,-2.652021587,4.10178976,
911,C#Cc1sc(cc1)C#CC=C,911,563,-5.847617802,-2.070432654,3.777185147,
912,c1scc2c1C[C@H](C)[C@H](C2)C(=C)C=C,912,12,-6.161120169,-0.897431479,5.26368869,12
913,c1oc(c(c1OC)C#N),913,956,-6.51949411,-1.094768443,5.424725667,
914,C1=CC2=CC(=NC2=C1)C=C,914,961,-5.632158055,-3.195949963,2.436208092,
915,c1sc(c2c1c(C=C)ccc2C)C=C,915,543,-5.230245898,-2.003764761,3.226481137,
916,c1sc(c2c1sc(N(=O)=O)c2)C=C,916,377,-6.132167255,-3.015320789,3.116846466,
917,c1sc(c2c1occ2)C=C,917,828,-5.578061821,-1.577770528,4.000291293,
918,c1sc(c(c1C)C),918,962,-6.19532488,-0.239868359,5.955456521,
919,c1cc(CC)c(c(c1)CC)/C=C(/C),919,165,-6.41320644,-0.158914489,6.254291951,
920,c1sc(c2c1c(C)ccc2)C=C,920,913,-5.333213779,-1.823053953,3.510159826,
921,c1sc(c2c1cc(C(F)(F)F)cc2),921,240,-6.050424254,-2.042513773,4.007910481,
922,c1scc2c1c(ccc2O)C=C,922,876,-5.197238488,-1.590260554,3.606977934,
923,c1c(C(=O)C)scc1,923,299,-6.902303875,-1.835625613,5.066678262,
