Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
0_45_63_45_0_10201,-7.6,-6.6,-3.65,-3.38,2.95,1,0.27,9368.1,1067.452312,0.466741492,-5715.998889,24.62128,9.741172219,0.466741492,0.663683124,1.161457038,9368.1,1.955747306,15774.7,20.83179065
45_45_45_19_42_10023,-7.33,-6.64,-3.38,-3.13,3.26,0.69,0.25,10867.9,920.1409656,0.683363525,-8686.75509,9.64791,9.781908801,0.683363525,2.04796683,1.347402242,10867.9,2.242748608,18089.6,19.56883492
42_45_20_45_42_10201,-7.41,-6.59,-3.11,-2.91,3.48,0.82,0.2,11760.5,850.3039837,0.693708798,-11197.26877,18.56096,9.08663342,0.693708798,1.411744229,1.45806679,11760.5,2.269875432,18308.4,19.16459072
45_81_81_44_5_10023,-7.8,-6.36,-2.92,-2.78,3.44,1.44,0.14,13455.2,743.2070872,1.399989612,-4746.192201,20.40265,5.871792076,1.399989612,1.399989612,1.668175696,13455.2,1.668175696,13455.2,17.37585419
32_7_7_7_45_13330,-7.78,-7.02,-3.08,-2.7,3.94,0.76,0.38,15640.4,639.3698371,0.500014022,-4557.745661,4.30795,5.669346428,0.500014022,1.245910412,1.939096792,15640.4,2.16555866,17467,14.20368653
45_45_45_39_42_10023,-7.57,-6.87,-3.45,-3.18,3.42,0.7,0.27,11153,896.6197436,0.635045059,-7934.403747,3.40159,8.863653099,0.635045059,1.874176448,1.38274894,11153,2.219155214,17899.3,18.34694682
45_46_44_46_45_10201,-7.42,-6,-2.71,-2.43,3.29,1.42,0.28,13085.9,764.1812944,1.935898297,-4563.742038,6.31841,6.552967053,1.935898297,1.935898297,1.622389882,13085.9,1.622389882,13085.9,18.22873213
54_45_63_45_54_10201,-6.71,-5.87,-2.69,-2.58,3.18,0.84,0.11,9777.7,1022.735408,0.200295179,-9464.839831,6.64694,7.553970709,0.200295179,0.200295179,1.212239246,9777.7,1.212239246,9777.7,17.13921417
45_59_13_55_45_13570,-7.18,-6.59,-2.7,-2.6,3.89,0.59,0.1,13631.1,733.6165093,0.132456453,-4557.476142,8.60844,5.991218122,0.132456453,1.63759772,1.689983778,13631.1,2.23405761,18019.5,13.92355386
32_20_63_20_32_10201,-7.03,-5.96,-2.62,-2.17,3.34,1.07,0.45,11176.3,894.7504988,0.295079126,-5148.05672,10.8325,7.192100151,0.295079126,0.532318222,1.385637674,11176.3,1.919222798,15480.1,17.61956841
61_45_45_63_5_10023,-6.57,-6.02,-2.9,-2.73,3.12,0.55,0.17,9474.8,1055.431249,0.342296625,-6012.500129,5.16926,9.141906341,0.342296625,0.342296625,1.174685704,9474.8,1.174685704,9474.8,18.09185153
45_63_19_62_45_02143,-7.24,-6.31,-2.96,-2.7,3.35,0.93,0.26,12765.3,783.3736771,0.533384474,-5383.787989,12.17809,7.279577945,0.083562414,0.533384474,1.582641894,12765.3,2.255555742,18192.9,17.14432533
45_23_63_45_2_01204,-6.47,-5.58,-3.09,-2.47,2.49,0.89,0.62,6016.1,1662.206413,0.346862285,-5572.621103,3.21767,7.206609059,0.346862285,0.346862285,0.745876078,6016.1,0.745876078,6016.1,16.87364718
60_38_44_38_60_10201,-6.7,-5.66,-2.76,-2.22,2.9,1.04,0.54,9657.6,1035.453943,0.523849067,-6894.036849,11.51537,7.133540094,0.523849067,0.736785379,1.197349248,9657.6,1.895517822,15288.9,17.41128121
51_1_1_44_5_10023,-7.24,-6.47,-3.24,-2.36,3.23,0.77,0.88,11873.9,842.1832759,1.308272242,-4088.403602,19.57621,8.087086438,1.308272242,1.308272242,1.472126122,11873.9,1.472126122,11873.9,17.57546453
41_45_45_45_41_10001,-6.79,-6.26,-3.06,-2.89,3.2,0.53,0.17,9858.5,1014.353096,0.527626699,-5936.152807,7.3997,8.750456526,0.527626699,0.527626699,1.22225683,9858.5,1.22225683,9858.5,17.46772514
42_81_63_81_42_10201,-7.22,-5.94,-2.6,-2.39,3.34,1.28,0.21,13265.8,753.8180886,0.32126842,-10285.19806,6.37146,6.358224438,0.000413599,0.32126842,1.644693884,13265.8,2.586421168,20861.6,17.36487155
55_73_63_73_55_10201,-7.4,-6.3,-4.04,-3.67,2.26,1.1,0.37,3362.1,2974.331519,0.194865322,-4632.112502,8.69244,8.692955209,0.073269003,0.088443913,0.416833158,3362.1,0.651428114,5254.3,19.81389583
45_21_12_21_45_01310,-7.15,-6.98,-2.78,-2.42,4.2,0.17,0.36,14993.1,666.9734745,1.218751805,-4854.517818,5.13139,5.978373144,0.057946576,1.218751805,1.858844538,14993.1,3.51743658,28371,12.11876632
57_29_57_29_57_13131,-7.61,-7.18,-2.71,-2.63,4.47,0.43,0.08,18755.7,533.1712493,0.932400457,-7963.940022,9.29108,4.385549407,0.000304475,0.932400457,2.325331686,18755.7,2.602736936,20993.2,11.03174804
56_59_56_59_56_13131,-7.64,-6.77,-2.54,-1.96,4.23,0.87,0.58,19201.6,520.7899342,2.417300865,-3517.209845,10.42646,3.515916519,2.417300865,2.417300865,2.380614368,19201.6,2.380614368,19201.6,11.70646355
49_13_82_66_65_10235,-7.26,-6.67,-2.72,-2.52,3.95,0.59,0.2,16911.9,591.2996174,1.346675561,-6442.178608,10.93182,5.488568608,1.346675561,1.346675561,2.096737362,16911.9,2.096737362,16911.9,13.23140548
35_34_37_82_58_13024,-6.89,-6.34,-2.63,-2.28,3.71,0.55,0.35,18583.5,538.1117658,1.015297786,-5743.042313,7.56918,4.798066948,1.015297786,1.015297786,2.30398233,18583.5,2.30398233,18583.5,12.11038469
50_50_33_62_18_11350,-6.78,-6.17,-2.97,-1.93,3.2,0.61,1.04,12132.4,824.2392272,1.903648992,-11091.16307,11.23674,5.976577998,1.903648992,1.903648992,1.504174952,12132.4,1.504174952,12132.4,13.98849441
9_9_45_49_13_11350,-6.44,-5.84,-2.66,-1.57,3.18,0.6,1.09,12154.9,822.7134736,1.545076523,-6435.163751,13.78469,5.523432215,1.545076523,1.545076523,1.506964502,12154.9,1.506964502,12154.9,13.32196266
27_15_27_15_27_13131,-8.09,-7.65,-2.09,-0.86,5.56,0.44,1.23,28486.6,351.0422444,1.30558409,-1946.890528,4.04675,2.876074915,1.30558409,1.30558409,3.531768668,28486.6,3.531768668,28486.6,8.99575166
18_16_16_16_18_01110,-6.76,-6.17,-1.46,-0.74,4.71,0.59,0.72,22416.1,446.1079314,2.612695285,-4013.987361,0.4836,3.609708237,2.612695285,2.612695285,2.779148078,22416.1,2.779148078,22416.1,10.64421474
4_9_78_17_27_02461,-6.89,-6.32,-2.94,-2.39,3.38,0.57,0.55,12623.6,792.1670522,0.529109545,-6051.090803,2.78865,6.333089047,0.529109545,0.529109545,1.565073928,12623.6,1.565073928,12623.6,14.30921012
45_63_65_63_45_02120,-6.09,-5.65,-2.71,-2.55,2.94,0.44,0.16,10318.5,969.1331104,0.170993275,-6475.065634,8.08374,9.314809869,0.170993275,1.26503114,1.27928763,10318.5,1.932488658,15587.1,17.86188969
42_45_22_63_61_10325,-6.84,-5.97,-3.04,-2.34,2.93,0.87,0.7,11046.8,905.2395264,0.47922766,-7911.015818,8.21256,7.796179782,0.47922766,0.587398099,1.369582264,11046.8,2.141023018,17269.1,17.60038606
38_25_25_25_38_10001,-7.9,-7.06,-3.11,-2.61,3.95,0.84,0.5,15711.6,636.4724153,1.293400201,-3433.392054,5.09443,5.325613192,1.293400201,1.293400201,1.947924168,15711.6,1.947924168,15711.6,14.07076587
38_45_44_22_39_10235,-7.17,-6.05,-3.32,-2.47,2.73,1.12,0.85,7133.3,1401.87571,0.369301107,-4364.311333,18.50375,6.550134217,0.369301107,0.369301107,0.884386534,7133.3,0.884386534,7133.3,16.94833132
42_45_21_45_42_10201,-7.23,-6.5,-3.18,-3.06,3.32,0.73,0.12,11841.5,844.4876071,0.631355079,-11594.14651,9.18359,9.722882749,0.631355079,0.631355079,1.46810917,11841.5,1.46810917,11841.5,19.65775605
45_0_53_6_6_02133,-6.86,-5.96,-2.25,-2.14,3.71,0.9,0.11,11649.2,858.4280466,0.73314914,-4901.93552,10.54164,4.334692741,0.09473556,0.73314914,1.444267816,11649.2,2.332782884,18815.8,12.96156841
47_45_45_45_47_10001,-7.12,-6.59,-3.24,-3.09,3.35,0.53,0.15,10555.1,947.4093092,0.552509776,-5420.60691,4.8815,7.763104281,0.552509776,0.552509776,1.308621298,10555.1,1.308621298,10555.1,16.1081411
32_21_21_21_32_10001,-6.46,-6.08,-2.71,-2.34,3.37,0.38,0.37,13651.1,732.5416999,0.577270218,-6093.334017,8.69888,8.294449322,0.577270218,0.651310275,1.692463378,13651.1,1.969149544,15882.8,16.20155322
1_45_63_45_1_10201,-6.73,-5.87,-2.9,-2.46,2.97,0.86,0.44,8684.9,1151.423735,0.152859631,-5215.616431,8.37721,7.1922662,0.152859631,0.152859631,1.076753902,8684.9,1.076753902,8684.9,16.72624706
32_52_45_32_45_13010,-6.89,-6.19,-2.92,-2.62,3.27,0.7,0.3,11894.8,840.7035007,0.112584652,-4730.037929,7.05964,8.066509072,0.034557066,0.112584652,1.474717304,11894.8,1.61000428,12986,17.24927949
38_42_44_42_38_10201,-6.82,-5.83,-3.15,-2.57,2.68,0.99,0.58,8196.9,1219.973405,0.648381706,-5783.293367,17.15568,7.642583952,0.648381706,1.087118561,1.016251662,8196.9,1.709845374,13791.3,17.8994846
42_45_13_63_13_10323,-7.11,-6.46,-3.03,-2.41,3.43,0.65,0.62,13614.7,734.5002093,0.46314097,-7816.899885,9.88606,8.451724759,0.46314097,0.46314097,1.687950506,13614.7,1.687950506,13614.7,17.5669715
45_61_61_61_45_01110,-6.38,-5.69,-2.76,-2.39,2.93,0.69,0.37,10588,944.4654326,0.517337102,-6427.871806,13.75085,6.48364849,0.517337102,0.917789954,1.31270024,10588,1.703026474,13736.3,15.02713047
45_79_79_63_5_10023,-7.11,-6.77,-2.9,-2.8,3.87,0.34,0.1,13781.4,725.6156849,0.530323924,-5925.371202,18.57093,6.782648989,0.026185845,0.530323924,1.708617972,13781.4,1.84370658,14871,13.94960416
45_31_31_63_5_10023,-7.04,-6.53,-3.73,-3.01,2.8,0.51,0.72,7845.7,1274.58353,0.849446726,-5675.288541,11.48355,6.908407479,0.849446726,0.849446726,0.972709886,7845.7,0.972709886,7845.7,14.8461236
45_50_63_63_50_01221,-6.24,-5.78,-2.95,-2.56,2.83,0.46,0.39,8874.3,1126.849442,0.231283427,-10961.13838,15.05655,8.936011546,0.231283427,0.231283427,1.100235714,8874.3,1.100235714,8874.3,17.4253844
30_45_30_45_30_10101,-7.6,-6.92,-3.27,-3.1,3.65,0.68,0.17,13255.5,754.4038324,0.846145685,-6097.258495,4.24575,8.698759372,0.846145685,1.942595168,1.64341689,13255.5,2.449088522,19753.9,18.03478816
45_72_44_72_45_10201,-7.06,-5.99,-3.59,-2.73,2.4,1.07,0.86,7030,1422.475107,1.224219398,-5987.889153,12.92634,7.487825432,1.224219398,1.224219398,0.8715794,7030,0.8715794,7030,18.02678212
5_63_63_63_5_10201,-6.76,-6.1,-3.35,-2.74,2.75,0.66,0.61,8794.2,1137.113097,0.597904479,-5694.587927,22.12772,9.230242846,0.597904479,0.619362242,1.090304916,8794.2,1.549762398,12500.1,18.6815409
51_45_73_45_51_10201,-7.34,-7.04,-3.86,-3.21,3.18,0.3,0.65,9197,1087.31108,0.338576239,-5043.650213,4.98681,10.16215176,0.338576239,0.338576239,1.14024406,9197,1.14024406,9197,18.43297948
38_38_55_38_38_11311,-8.31,-7.6,-3.6,-3.03,4,0.71,0.57,15427.9,648.1763558,0.788118037,-4019.626458,4.27711,5.635750746,0.788118037,0.788118037,1.912751042,15427.9,1.912751042,15427.9,13.94467528
42_16_16_16_42_13331,-7.93,-6.98,-2.81,-2.4,4.17,0.95,0.41,17624.7,567.3855442,1.678440946,-9114.043129,4.61651,5.409154459,1.678440946,1.678440946,2.185110306,17624.7,2.185110306,17624.7,14.65385219
28_45_63_45_28_10201,-7.19,-6.24,-3.23,-2.86,3.01,0.95,0.37,9537.4,1048.503785,0.361746619,-5988.98154,11.0177,8.988932808,0.361746619,0.361746619,1.182446852,9537.4,1.182446852,9537.4,19.58320698
36_45_44_45_36_10201,-6.97,-5.94,-3.34,-2.94,2.6,1.03,0.4,5387.2,1856.251856,0.215628836,-5744.038358,16.97874,7.535558901,0.088796967,0.215628836,0.667905056,5387.2,1.135049298,9155.1,17.92231111
73_63_33_63_73_02420,-6.19,-5.66,-3.42,-3.13,2.24,0.53,0.29,3105,3220.611916,0.178643767,-4623.635226,10.1841,7.548904686,0.049605127,0.049605127,0.3849579,3105,0.3849579,3105,15.81318825
32_48_48_63_42_10023,-7.06,-6.52,-2.78,-2.61,3.74,0.54,0.17,15800.6,632.8873587,1.001071809,-7824.923831,14.42209,9.311908504,1.001071809,1.093281784,1.958958388,15800.6,2.280103782,18390.9,18.28339451
5_63_45_63_5_13031,-7.42,-6.6,-2.79,-2.57,3.81,0.82,0.22,11097.2,901.1282125,0.114682716,-4017.84748,22.55422,6.592227132,0.067876569,0.114682716,1.375830856,11097.2,2.470016346,19922.7,15.72979326
43_29_63_29_43_10201,-6.65,-6.09,-2.69,-2.54,3.4,0.56,0.15,14802.4,675.5661244,1.600359486,-9180.022911,11.43103,9.959400636,1.600359486,1.600359486,1.835201552,14802.4,1.835201552,14802.4,19.26009118
42_45_44_65_42_10231,-6.79,-5.9,-3.32,-2.72,2.58,0.89,0.6,6745.3,1482.51375,0.386248583,-11237.5597,11.27288,9.198467321,0.386248583,0.878820514,0.836282294,6745.3,1.413037254,11397.3,19.616436
43_78_78_78_43_10001,-7.97,-6.79,-3.46,-3.31,3.33,1.18,0.15,8431.2,1186.070785,0.18826389,-5755.494634,1.58021,6.844942113,0.007712607,0.007712607,1.045300176,8431.2,1.045300176,8431.2,17.60958179
42_45_45_63_16_10023,-7.1,-6.4,-3.27,-3.07,3.13,0.7,0.2,10197.6,980.6228917,0.300918955,-8071.255734,10.60839,9.365837226,0.300918955,0.30096168,1.264298448,10197.6,1.605020284,12945.8,19.03845436
45_63_44_63_45_02120,-6.31,-5.58,-2.99,-2.38,2.59,0.73,0.61,9134.7,1094.726701,0.138513688,-6493.978548,7.77254,8.815780052,0.138513688,0.78564151,1.132520106,9134.7,1.637366666,13206.7,18.40867563
5_33_33_33_5_10001,-7.87,-6.87,-3.13,-2.68,3.74,1,0.45,13947,717.0000717,1.047341644,-4380.452909,7.22055,4.906947074,1.047341644,1.047341644,1.72914906,13947,1.72914906,13947,14.17506262
64_80_64_80_64_02020,-7.39,-7.11,-3.57,-3.24,3.54,0.28,0.33,14860.1,672.9429815,0.325049176,-4404.927843,5.87681,5.930551088,0.325049176,1.01412346,1.842355198,14860.1,1.963334882,15835.9,12.52096535
53_4_45_4_53_10201,-6.72,-6.42,-2.83,-2,3.59,0.3,0.83,11890.7,840.9933814,0.206801618,-8751.718776,4.08579,7.684515312,0.206801618,0.211457501,1.474208986,11890.7,2.471801658,19937.1,15.02127409
38_12_4_12_38_10201,-7.06,-6.52,-2.87,-2.7,3.65,0.54,0.17,15237.7,656.2670219,1.957555416,-7882.629054,6.834,8.458804728,1.957555416,1.957555416,1.889170046,15237.7,1.889170046,15237.7,17.10867061
51_48_45_4_51_13021,-6.89,-6.5,-2.84,-2.57,3.66,0.39,0.27,11993.5,833.7849669,0.248037965,-7048.187654,6.70311,10.09515786,0.248037965,0.93832439,1.48695413,11993.5,2.176543288,17555.6,18.72367887
51_21_45_21_48_13035,-7.9,-6.79,-2.65,-2.64,4.14,1.11,0.01,13415.5,745.4064329,0.778113929,-4929.607267,4.83744,6.479195783,0.078682511,0.778113929,1.66325369,13415.5,3.050937034,24608.3,16.8080991
32_48_45_63_32_13021,-6.83,-6.34,-2.7,-2.47,3.64,0.49,0.23,12566.4,795.7728546,0.305953165,-5223.249927,9.66846,9.731026776,0.305953165,0.305953165,1.557982272,12566.4,1.557982272,12566.4,18.64777037
45_4_64_45_4_02102,-6.66,-6.35,-2.87,-2.76,3.48,0.31,0.11,11387.5,878.1558727,0.237762745,-10937.23228,13.61213,9.823375719,0.237762745,0.237762745,1.41182225,11387.5,1.41182225,11387.5,18.00903487
63_63_45_28_32_00213,-6.58,-5.78,-3.29,-2.61,2.49,0.8,0.68,6971.5,1434.411533,0.772753262,-5932.295899,14.99604,8.569918943,0.772753262,0.772753262,0.86432657,6971.5,0.86432657,6971.5,18.36797489
11_64_64_64_11_10001,-7.7,-7.25,-3.96,-3.45,3.29,0.45,0.51,13951.4,716.7739438,0.146539201,-4030.961353,5.9613,8.584792485,0.027309905,0.086028677,1.729694572,13951.4,1.996859074,16106.3,16.89920575
63_63_44_45_45_00122,-6.35,-5.57,-2.76,-2.63,2.81,0.78,0.13,8010.1,1248.423865,0.251946152,-6493.985163,4.17552,8.161529722,0.251946152,0.660262054,0.993092198,8010.1,1.669663456,13467.2,17.72052293
20_45_45_45_20_10001,-7.01,-6.38,-2.94,-2.73,3.44,0.63,0.21,10405.9,960.9932827,0.27328667,-4923.722359,4.63038,7.244292425,0.27328667,0.27328667,1.290123482,10405.9,1.290123482,10405.9,15.81923717
32_44_74_63_32_13021,-7.46,-6.57,-3.3,-2.8,3.27,0.89,0.5,13871.2,720.9181614,1.271722815,-5304.485529,9.59893,7.551385651,1.271722815,1.271722815,1.719751376,13871.2,1.719751376,13871.2,17.34840454
32_63_52_63_32_10201,-6.71,-6.25,-2.98,-2.45,3.27,0.46,0.53,12988.8,769.8940626,1.812456247,-5593.605215,10.94759,8.989197631,1.812456247,1.812456247,1.610351424,12988.8,1.610351424,12988.8,17.49862164
31_45_63_45_31_10201,-7.16,-6.23,-3.09,-2.84,3.14,0.93,0.25,10377.3,963.6417951,0.287168884,-5050.827609,1.73805,7.589014549,0.287168884,0.287168884,1.286577654,10377.3,1.286577654,10377.3,17.57041954
33_45_45_44_51_10023,-7.11,-6.12,-3.46,-3.07,2.66,0.99,0.39,7782.2,1284.983681,0.575124128,-6071.822428,23.5465,8.649431067,0.575124128,0.578146936,0.964837156,7782.2,1.437523304,11594.8,19.28591308
43_43_43_43_43_11111,-7.1,-6.68,-2.94,-2.83,3.74,0.42,0.11,12565.4,795.8361851,0.124975619,-7705.376798,8.7624,6.146109861,0.124975619,0.155078169,1.557858292,12565.4,2.036855022,16428.9,13.41348978
42_45_42_63_36_10123,-7.27,-6.41,-3.2,-2.59,3.21,0.86,0.61,13153.1,760.277045,0.844879651,-8203.315928,16.87082,8.169829518,0.844879651,0.844879651,1.630721338,13153.1,1.630721338,13153.1,18.07235175
43_33_33_45_63_13302,-7.33,-6.42,-3.33,-2.97,3.09,0.91,0.36,9508.7,1051.668472,0.292564319,-7281.760336,9.02609,6.495698888,0.292564319,0.907674177,1.178888626,9508.7,1.895926956,15292.2,15.97982387
51_51_55_51_51_11311,-7.42,-6.99,-2.9,-2.51,4.09,0.43,0.39,16909.7,591.3765472,1.542451571,-4428.741238,7.05852,5.172781123,1.542451571,1.542451571,2.096464606,16909.7,2.096464606,16909.7,12.11576611
33_45_44_45_33_10201,-7.39,-6.25,-3.57,-3.3,2.68,1.14,0.27,6583.4,1518.97196,0.221373863,-6565.347735,21.16743,7.57583771,0.221373863,0.541644074,0.816209932,6583.4,1.632122312,13164.4,18.44582503
45_28_63_28_32_01213,-7.03,-6.05,-3.58,-2.87,2.47,0.98,0.71,5595.1,1787.278154,0.304342736,-5796.645595,7.93734,7.672124178,0.304342736,0.507943754,0.693680498,5595.1,1.615434604,13029.8,17.8976115
51_7_7_63_42_10023,-7.05,-6.18,-2.56,-2.31,3.62,0.87,0.25,13007,768.816791,0.175524557,-8671.744651,12.49745,6.906971352,0.175524557,0.477256633,1.61260786,13007,2.425767884,19565.8,16.37594605
32_41_41_63_42_10023,-7.65,-6.55,-2.87,-2.56,3.68,1.1,0.31,15525.7,644.093342,0.625089785,-6446.531206,9.80132,7.011778604,0.625089785,0.625089785,1.924876286,15525.7,1.924876286,15525.7,17.49891564
32_63_45_63_37_13024,-6.55,-5.96,-2.69,-2.26,3.27,0.59,0.43,10589.1,944.3673211,0.103648607,-5973.478881,7.12585,8.180255409,0.103648607,0.103648607,1.312836618,10589.1,1.312836618,10589.1,16.9378582
43_49_49_63_42_10023,-7.15,-6.37,-2.94,-2.36,3.43,0.78,0.58,13251.7,754.6201619,1.332823639,-8749.293474,12.8061,6.994561906,1.332823639,1.332823639,1.642945766,13251.7,1.642945766,13251.7,16.11360825
28_45_44_45_28_10201,-7.05,-5.96,-3.26,-2.85,2.7,1.09,0.41,6555,1525.553013,0.181575509,-5912.838566,9.52951,8.55324405,0.181575509,0.312788586,0.8126889,6555,1.710403284,13795.8,19.57896356
9_45_45_63_51_10023,-7.19,-6.51,-3.47,-3.13,3.04,0.68,0.34,10409.5,960.6609347,0.428825008,-5699.238452,9.39125,10.20352524,0.428825008,0.848105677,1.29056981,10409.5,1.920611374,15491.3,20.10685076
51_51_18_51_51_11311,-7.21,-7.17,-2.7,-2.19,4.47,0.04,0.51,18975.4,526.9981133,0.851094705,-4041.100485,3.32597,5.28267693,0.851094705,0.851094705,2.352570092,18975.4,2.352570092,18975.4,10.60764263
51_48_4_69_51_13021,-7.08,-6.41,-2.51,-2.39,3.9,0.67,0.12,18159.4,550.6789872,2.44591619,-5969.627855,8.12807,8.493738304,2.44591619,2.44591619,2.251402412,18159.4,2.251402412,18159.4,17.70992415
32_63_44_16_49_10357,-7.29,-6.13,-3,-2.44,3.13,1.16,0.56,9569.9,1044.942998,0.183362498,-5133.444347,9.32034,7.229009575,0.183362498,0.652609859,1.186476202,9569.9,1.883913294,15195.3,18.05334269
38_41_45_41_38_13031,-8.61,-7.66,-3.41,-3.3,4.25,0.95,0.11,15955.3,626.7509856,0.206336555,-4495.925754,3.63368,7.050341768,0.206336555,0.206336555,1.978138094,15955.3,1.978138094,15955.3,16.91376712
63_18_63_18_63_02020,-6.05,-5.71,-1.73,-1.32,3.98,0.34,0.41,17607.8,567.9301219,1.155329498,-6128.666575,2.9161,8.095492139,1.155329498,1.155329498,2.183015044,17607.8,2.183015044,17607.8,15.75738918
51_61_4_45_51_13021,-7.06,-6.51,-3.11,-2.71,3.4,0.55,0.4,13302.2,751.7553487,0.73128766,-7547.60941,6.46642,9.871294311,0.73128766,0.739186041,1.649206756,13302.2,1.868973704,15074.8,19.09621877
64_5_45_66_32_01235,-8,-7.03,-3.82,-3.07,3.21,0.97,0.75,9898.7,1010.233667,0.513953839,-4766.653462,8.40153,7.356623697,0.513953839,0.513953839,1.227240826,9898.7,1.227240826,9898.7,17.42061733
51_45_51_45_51_10101,-7.56,-6.71,-3.36,-3.05,3.35,0.85,0.31,11425.6,875.2275592,0.64836523,-5366.434567,8.15075,8.697489355,0.64836523,0.781682702,1.416545888,11425.6,2.275256164,18351.8,18.75638934
63_18_48_60_48_02131,-6.64,-5.96,-2.11,-1.37,3.85,0.68,0.74,21369.9,467.947908,0.978604908,-5527.628309,9.78218,6.236595318,0.978604908,0.978604908,2.649440202,21369.9,2.649440202,21369.9,14.64438826
27_64_45_64_27_10201,-7.65,-7.04,-3.46,-3.18,3.58,0.61,0.28,13043.2,766.6830226,0.486543844,-3255.693722,5.49072,6.716739227,0.486543844,0.486543844,1.617095936,13043.2,1.617095936,13043.2,15.00769642
4_24_24_24_4_01110,-6.72,-6.49,-1.64,-1.19,4.85,0.23,0.45,25229.2,396.3661155,1.446867457,-7754.577942,3.88586,6.640518231,1.446867457,1.446867457,3.127916216,25229.2,3.127916216,25229.2,13.28584011
24_63_21_63_24_10201,-6.34,-5.92,-1.83,-1.6,4.09,0.42,0.23,18749.7,533.3418668,1.267683505,-5056.956964,16.92582,8.552355091,1.267683505,1.267683505,2.324587806,18749.7,2.324587806,18749.7,16.72688946
4_20_5_65_13_01352,-6.6,-6.08,-3.36,-2.24,2.72,0.52,1.12,9087,1100.473203,1.18496105,-9326.264609,13.58794,6.098354805,1.18496105,1.18496105,1.12660626,9087,1.12660626,9087,13.77323107
30_61_30_61_30_13131,-7.05,-6.48,-2.89,-2.42,3.59,0.57,0.47,14429.7,693.0151008,1.797485349,-5837.231152,15.02351,6.794912052,1.797485349,1.797485349,1.788994206,14429.7,1.788994206,14429.7,14.9451404
30_4_83_4_30_10201,-6.72,-6.58,-2.57,-2.43,4.01,0.14,0.14,17210.8,581.0305157,0.18402105,-9575.975227,10.29723,8.115497249,0.18402105,0.412072866,2.133794984,17210.8,2.22258946,17927,14.93393621
10_4_45_4_10_10201,-6.86,-6.51,-2.91,-2.06,3.6,0.35,0.85,11812.1,846.5895141,0.224636568,-9022.623258,6.27788,8.206917698,0.224636568,0.304277409,1.464464158,11812.1,2.532626246,20427.7,15.95337217
38_4_30_48_45_10352,-6.88,-6.58,-2.87,-2.62,3.71,0.3,0.25,13894.4,719.7144173,0.11333505,-7265.779596,5.3133,8.241614696,0.11333505,1.17672591,1.722627712,13894.4,2.495680206,20129.7,15.78839994
32_53_53_53_32_10001,-7.32,-6.63,-2.75,-2.67,3.88,0.69,0.08,17330.8,577.0074088,2.070660074,-7935.375554,8.04401,7.059263965,2.070660074,2.070660074,2.148672584,17330.8,2.148672584,17330.8,15.81975298
30_3_45_3_30_10201,-7.38,-6.81,-3.6,-2.9,3.21,0.57,0.7,11014.2,907.9188684,0.944678215,-4811.515486,7.20872,7.634774844,0.944678215,0.944678215,1.365540516,11014.2,1.365540516,11014.2,16.10163146
0_4_4_4_0_10001,-7.07,-6.81,-3.2,-3.11,3.61,0.26,0.09,15790.4,633.29618,1.289179939,-11571.72816,5.35345,10.22365226,1.289179939,1.289179939,1.957693792,15790.4,1.957693792,15790.4,18.34746566
30_19_29_29_50_13005,-6.82,-6.49,-3.2,-2.63,3.29,0.33,0.57,14758.7,677.5664523,0.105135483,-12196.80424,9.81271,9.055006152,0.105135483,0.642659703,1.829783626,14758.7,2.023799928,16323.6,17.03608997
42_45_32_45_42_10201,-7.54,-6.57,-3.33,-3.05,3.24,0.97,0.28,10429.8,958.7911561,0.794190531,-11251.18036,7.33867,8.789723753,0.794190531,1.65481718,1.293086604,10429.8,2.187899856,17647.2,19.39399611
47_45_44_45_47_10201,-6.72,-5.73,-3.09,-2.81,2.64,0.99,0.28,6725.1,1486.966737,0.255770515,-5237.528274,11.1265,7.074716814,0.255770515,0.640119085,0.833777898,6725.1,1.597271534,12883.3,17.11753156
32_45_10_45_32_10201,-7.32,-6.63,-3.21,-3.07,3.42,0.69,0.14,12162,822.2331853,0.709209982,-6315.460236,11.78455,10.23277141,0.709209982,0.709209982,1.50784476,12162,1.50784476,12162,20.18967274
