gen,filename,deltaHOMO,summedoscs,PCE,donor
93,26_34_580_34_26_13031,1.000000,5.312529,14.733549,PBDB-T-SF,
93,82_7_580_22_82_13051,1.440000,3.595258,14.241067,PBDB-T-SF,
93,192_34_580_22_192_13051,1.070000,4.641347,14.107181,PBDB-T-SF,
94,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
94,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
94,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
94,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
94,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
94,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
94,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
94,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
94,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
94,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
94,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
94,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
94,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
94,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
94,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
94,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
94,281_34_580_190_281_13051,1.410000,7.418099,19.377469,PBDB-T-SF,
94,281_34_580_43_281_13051,1.480000,7.134103,19.284257,PBDB-T-SF,
94,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
94,281_22_580_108_281_13051,1.290000,7.404510,18.848157,PBDB-T-SF,
94,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
94,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
94,279_171_580_171_279_13031,1.230000,7.274233,18.413465,PBDB-T-SF,
94,281_153_580_22_281_13051,1.300000,6.739446,17.974914,PBDB-T-SF,
94,281_13_580_13_281_13031,1.330000,6.376645,17.602986,PBDB-T-SF,
94,279_203_580_203_279_13031,1.210000,6.620527,17.428212,PBDB-T-SF,
94,279_34_515_34_279_13031,0.520000,8.639374,17.272214,PBDB-T-SF,
94,281_68_768_171_281_13051,0.830000,7.463684,16.972339,PBDB-T-SF,
94,281_22_796_34_281_13051,0.670000,7.718666,16.642650,PBDB-T-SF,
94,281_22_22_22_281_13331,0.490000,8.050980,16.334346,PBDB-T-SF,
94,281_53_580_160_281_13051,1.080000,5.591403,15.457959,PBDB-T-SF,
94,580_22_580_22_580_01010,0.420000,5.052723,11.907896,PBDB-T-SF,
95,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
95,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
95,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
95,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
95,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
95,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
95,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
95,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
95,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
95,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
95,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
95,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
95,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
95,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
95,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
95,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
95,279_171_580_22_279_13051,1.340000,7.694860,19.460719,PBDB-T-SF,
95,281_34_580_108_281_13051,1.220000,7.954573,19.307744,PBDB-T-SF,
95,281_22_714_171_281_13051,1.270000,7.498389,18.892328,PBDB-T-SF,
95,281_34_580_171_281_13051,1.260000,7.424199,18.747618,PBDB-T-SF,
95,225_34_580_115_225_13051,1.270000,7.074055,18.308021,PBDB-T-SF,
95,281_22_889_184_281_13051,0.880000,8.263600,18.286574,PBDB-T-SF,
95,279_100_580_22_279_13051,1.260000,7.051709,18.234699,PBDB-T-SF,
95,281_184_580_155_281_13051,1.170000,7.311623,18.209652,PBDB-T-SF,
95,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
95,281_184_580_108_281_13051,1.090000,7.250161,17.784618,PBDB-T-SF,
95,281_165_580_171_281_13051,1.120000,6.795784,17.286591,PBDB-T-SF,
95,281_205_580_205_281_13031,1.350000,5.983356,17.146528,PBDB-T-SF,
95,24_34_580_115_24_13051,1.090000,4.980313,14.659038,PBDB-T-SF,
95,281_22_580_174_212_13057,1.210000,4.340822,14.289058,PBDB-T-SF,
95,171_34_580_34_171_13031,0.760000,5.631852,14.152056,PBDB-T-SF,
95,30_171_580_22_30_13051,0.990000,4.002476,12.887057,PBDB-T-SF,
96,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
96,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
96,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
96,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
96,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
96,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
96,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
96,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
96,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
96,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
96,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
96,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
96,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
96,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
96,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
96,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
96,281_34_768_22_281_13051,1.060000,8.232965,19.010289,PBDB-T-SF,
96,281_184_580_34_281_13051,1.310000,7.390445,18.913890,PBDB-T-SF,
96,281_34_768_108_281_13051,1.110000,7.983118,18.879000,PBDB-T-SF,
96,281_22_580_108_281_13051,1.290000,7.404510,18.848157,PBDB-T-SF,
96,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
96,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
96,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
96,281_34_580_97_281_13051,1.310000,6.651266,17.896040,PBDB-T-SF,
96,281_101_580_34_281_13051,1.010000,7.076912,17.205654,PBDB-T-SF,
96,281_22_580_104_846_13052,0.940000,6.146541,15.626684,PBDB-T-SF,
96,180_22_714_22_180_13031,1.310000,4.725314,15.244004,PBDB-T-SF,
96,150_34_580_34_150_13031,0.960000,5.632167,15.003490,PBDB-T-SF,
96,65_184_580_108_65_13051,1.100000,4.701194,14.317240,PBDB-T-SF,
96,224_184_580_34_224_13051,0.580000,5.027527,12.554001,PBDB-T-SF,
97,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
97,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
97,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
97,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
97,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
97,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
97,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
97,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
97,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
97,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
97,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
97,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
97,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
97,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
97,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
97,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
97,279_34_457_34_279_13031,1.020000,8.670232,19.442206,PBDB-T-SF,
97,281_184_580_34_281_13051,1.310000,7.390445,18.913890,PBDB-T-SF,
97,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
97,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
97,281_108_580_108_281_13031,1.270000,7.289241,18.604331,PBDB-T-SF,
97,281_80_580_184_281_13051,1.350000,6.255192,17.520846,PBDB-T-SF,
97,281_69_580_7_281_13051,1.020000,6.737694,16.781101,PBDB-T-SF,
97,281_34_580_34_115_13035,0.670000,7.224620,15.962349,PBDB-T-SF,
97,259_34_580_22_259_13051,1.610000,3.900522,15.384765,PBDB-T-SF,
97,281_22_580_22_238_13032,0.670000,6.718789,15.265819,PBDB-T-SF,
97,36_34_580_64_36_13051,1.540000,3.881419,15.060611,PBDB-T-SF,
97,35_34_457_34_35_13031,0.930000,5.237536,14.332434,PBDB-T-SF,
97,9_34_580_34_9_13031,1.000000,4.881243,14.139669,PBDB-T-SF,
97,580_108_359_64_281_01235,0.790000,4.790131,13.120657,PBDB-T-SF,
97,179_34_580_160_179_13051,1.070000,3.742564,12.869557,PBDB-T-SF,
97,580_34_810_34_580_01210,0.160000,6.077194,12.212292,PBDB-T-SF,
98,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
98,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
98,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
98,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
98,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
98,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
98,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
98,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
98,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
98,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
98,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
98,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
98,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
98,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
98,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
98,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
98,279_34_457_34_279_13031,1.020000,8.670232,19.442206,PBDB-T-SF,
98,279_34_580_34_279_13031,1.000000,8.435893,19.034421,PBDB-T-SF,
98,281_34_768_22_281_13051,1.060000,8.232965,19.010289,PBDB-T-SF,
98,281_184_580_34_281_13051,1.310000,7.390445,18.913890,PBDB-T-SF,
98,281_184_580_131_281_13051,1.290000,7.396543,18.837186,PBDB-T-SF,
98,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
98,281_108_580_108_281_13031,1.270000,7.289241,18.604331,PBDB-T-SF,
98,281_95_580_95_281_13031,1.410000,6.682356,18.364351,PBDB-T-SF,
98,279_34_34_34_279_13331,0.400000,9.057185,17.336940,PBDB-T-SF,
98,580_34_115_115_34_01331,0.350000,8.219414,15.970579,PBDB-T-SF,
98,279_73_457_73_279_13031,1.080000,5.949742,15.951391,PBDB-T-SF,
98,64_34_457_34_64_13031,0.860000,5.905539,14.954424,PBDB-T-SF,
98,129_34_580_22_129_13051,1.300000,4.483338,14.868254,PBDB-T-SF,
98,7_34_580_22_7_13051,0.890000,5.577378,14.630196,PBDB-T-SF,
98,580_7_201_22_279_01235,0.540000,6.080237,13.833383,PBDB-T-SF,
98,714_136_649_22_281_02413,0.810000,5.174884,13.735562,PBDB-T-SF,
99,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
99,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
99,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
99,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
99,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
99,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
99,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
99,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
99,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
99,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
99,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
99,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
99,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
99,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
99,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
99,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
99,279_34_457_34_279_13031,1.020000,8.670232,19.442206,PBDB-T-SF,
99,281_184_580_34_281_13051,1.310000,7.390445,18.913890,PBDB-T-SF,
99,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
99,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
99,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
99,281_34_768_7_281_13051,0.790000,8.633812,18.413405,PBDB-T-SF,
99,281_184_580_7_281_13051,1.110000,7.623537,18.383857,PBDB-T-SF,
99,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
99,230_34_580_34_230_13031,1.140000,7.117397,17.814553,PBDB-T-SF,
99,281_22_326_34_281_13051,0.530000,7.772121,16.120557,PBDB-T-SF,
99,281_34_782_64_281_13051,0.690000,7.157083,15.954449,PBDB-T-SF,
99,281_154_580_34_752_13052,0.670000,6.980029,15.625546,PBDB-T-SF,
99,281_34_589_115_281_13051,0.270000,8.025834,15.363620,PBDB-T-SF,
99,15_34_457_115_15_13051,0.750000,6.123442,14.786426,PBDB-T-SF,
99,281_34_493_160_281_13051,0.620000,6.394620,14.606689,PBDB-T-SF,
99,15_22_580_22_15_13031,1.030000,4.772074,14.116993,PBDB-T-SF,
100,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
100,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
100,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
100,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
100,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
100,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
100,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
100,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
100,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
100,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
100,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
100,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
100,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
100,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
100,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
100,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
100,279_34_457_34_279_13031,1.020000,8.670232,19.442206,PBDB-T-SF,
100,257_34_457_115_257_13051,0.930000,8.427515,18.725035,PBDB-T-SF,
100,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
100,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
100,281_108_580_108_281_13031,1.270000,7.289241,18.604331,PBDB-T-SF,
100,281_184_580_155_281_13051,1.170000,7.311623,18.209652,PBDB-T-SF,
100,281_184_580_108_281_13051,1.090000,7.250161,17.784618,PBDB-T-SF,
100,281_34_153_34_281_13031,0.620000,8.565006,17.595310,PBDB-T-SF,
100,281_5_580_5_281_13031,1.380000,5.662653,16.832570,PBDB-T-SF,
100,281_34_22_172_714_13570,0.850000,6.013680,15.060784,PBDB-T-SF,
100,281_34_33_160_281_13051,0.590000,6.512316,14.641105,PBDB-T-SF,
100,245_34_580_22_245_13051,1.160000,4.229304,13.922748,PBDB-T-SF,
100,580_22_682_22_585_01214,0.870000,4.879566,13.584208,PBDB-T-SF,
101,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
101,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
101,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
101,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
101,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
101,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
101,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
101,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
101,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
101,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
101,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
101,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
101,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
101,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
101,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
101,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
101,281_34_260_115_281_13051,0.870000,8.776595,18.950417,PBDB-T-SF,
101,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
101,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
101,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
101,281_34_580_201_281_13051,1.220000,7.433497,18.590222,PBDB-T-SF,
101,281_166_580_166_281_13031,1.360000,6.468805,17.857540,PBDB-T-SF,
101,279_217_580_217_279_13031,1.410000,6.038642,17.477956,PBDB-T-SF,
101,281_34_580_14_281_13051,0.950000,7.379739,17.367347,PBDB-T-SF,
101,92_22_714_184_92_13051,1.440000,4.678307,15.732425,PBDB-T-SF,
101,281_177_580_177_281_13031,1.340000,4.734193,15.383880,PBDB-T-SF,
101,187_34_580_115_187_13051,1.140000,5.244919,15.236150,PBDB-T-SF,
101,88_22_580_34_88_13051,1.060000,4.530593,13.912124,PBDB-T-SF,
101,44_108_580_64_44_13051,1.230000,3.733013,13.537205,PBDB-T-SF,
101,457_166_34_166_457_02120,0.290000,5.803894,12.389108,PBDB-T-SF,
101,580_195_22_59_573_02134,0.920000,3.472271,11.859113,PBDB-T-SF,
102,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
102,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
102,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
102,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
102,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
102,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
102,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
102,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
102,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
102,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
102,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
102,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
102,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
102,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
102,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
102,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
102,281_184_580_22_281_13051,1.290000,7.770230,19.351754,PBDB-T-SF,
102,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
102,281_34_768_115_281_13051,1.040000,8.066836,18.696429,PBDB-T-SF,
102,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
102,281_108_580_108_281_13031,1.270000,7.289241,18.604331,PBDB-T-SF,
102,279_34_457_29_279_13051,0.950000,8.128732,18.398710,PBDB-T-SF,
102,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
102,281_135_580_135_281_13031,1.340000,6.335997,17.589564,PBDB-T-SF,
102,281_34_47_34_281_13531,0.620000,7.827477,16.579732,PBDB-T-SF,
102,281_34_858_115_281_13051,0.530000,7.855475,16.235336,PBDB-T-SF,
102,279_169_34_115_279_13571,0.510000,7.436963,15.573944,PBDB-T-SF,
102,580_34_119_34_34_01311,0.700000,6.648216,15.296290,PBDB-T-SF,
102,48_34_580_64_48_13051,1.310000,4.387194,14.778413,PBDB-T-SF,
102,85_22_580_22_85_13031,1.190000,4.269767,14.106116,PBDB-T-SF,
102,114_34_580_70_114_13051,0.840000,4.763605,13.296881,PBDB-T-SF,
102,138_34_580_34_138_13031,0.690000,4.893593,12.837624,PBDB-T-SF,
103,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
103,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
103,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
103,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
103,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
103,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
103,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
103,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
103,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
103,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
103,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
103,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
103,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
103,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
103,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
103,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
103,279_34_115_34_279_13531,0.620000,9.812034,19.312468,PBDB-T-SF,
103,281_34_768_22_281_13051,1.060000,8.232965,19.010289,PBDB-T-SF,
103,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
103,281_22_580_34_281_13051,1.190000,7.562642,18.640405,PBDB-T-SF,
103,281_155_580_34_281_13051,1.070000,7.931496,18.637716,PBDB-T-SF,
103,281_34_580_178_281_13051,1.190000,7.553922,18.628397,PBDB-T-SF,
103,279_34_83_115_279_13571,0.550000,9.384523,18.425935,PBDB-T-SF,
103,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
103,281_35_580_64_281_13051,1.340000,6.429068,17.717724,PBDB-T-SF,
103,180_184_580_22_180_13051,1.260000,5.061210,15.493783,PBDB-T-SF,
103,218_34_457_34_218_13031,1.030000,5.223737,14.738933,PBDB-T-SF,
103,281_120_34_179_25_13579,0.480000,6.384880,13.997577,PBDB-T-SF,
103,234_34_580_70_234_13051,0.990000,4.118903,13.047376,PBDB-T-SF,
104,281_34_580_22_281_13051,1.450000,7.918123,20.236201,PBDB-T-SF,
104,279_34_457_115_279_13051,1.000000,9.281221,20.198438,PBDB-T-SF,
104,281_22_580_184_281_13051,1.360000,8.116910,20.126982,PBDB-T-SF,
104,281_22_714_184_281_13051,1.370000,8.049405,20.076578,PBDB-T-SF,
104,281_34_580_64_281_13051,1.490000,7.673608,20.069705,PBDB-T-SF,
104,281_22_714_22_281_13031,1.330000,8.061213,19.922637,PBDB-T-SF,
104,279_7_580_22_279_13051,1.350000,7.896623,19.781096,PBDB-T-SF,
104,281_34_580_34_281_13031,1.140000,8.501976,19.721118,PBDB-T-SF,
104,281_22_580_22_281_13031,1.340000,7.875206,19.709056,PBDB-T-SF,
104,281_34_768_34_281_13031,0.810000,9.473116,19.654227,PBDB-T-SF,
104,281_34_580_115_281_13051,1.190000,8.267370,19.610816,PBDB-T-SF,
104,281_108_580_64_281_13051,1.430000,7.510305,19.589537,PBDB-T-SF,
104,281_34_580_160_281_13051,1.460000,7.398163,19.562767,PBDB-T-SF,
104,279_34_580_115_279_13051,0.980000,8.848842,19.517952,PBDB-T-SF,
104,281_184_580_184_281_13031,1.300000,7.846433,19.499235,PBDB-T-SF,
104,281_34_580_70_281_13051,1.530000,7.121841,19.480121,PBDB-T-SF,
104,279_34_457_34_279_13031,1.020000,8.670232,19.442206,PBDB-T-SF,
104,279_27_580_34_279_13051,1.050000,8.362536,19.146159,PBDB-T-SF,
104,279_7_357_22_279_13051,1.290000,7.436603,18.892349,PBDB-T-SF,
104,281_22_714_34_281_13051,0.960000,8.344458,18.738316,PBDB-T-SF,
104,281_166_580_160_281_13051,1.460000,6.731626,18.644945,PBDB-T-SF,
104,281_108_580_108_281_13031,1.270000,7.289241,18.604331,PBDB-T-SF,
104,279_7_580_7_279_13031,1.110000,7.299844,17.938132,PBDB-T-SF,
104,279_7_240_22_279_13051,0.850000,7.635935,17.294629,PBDB-T-SF,
104,279_34_651_34_279_13031,0.200000,8.242955,15.364746,PBDB-T-SF,
104,6_34_580_22_6_13051,1.010000,5.423036,14.928267,PBDB-T-SF,
